8.750212599430897686e-01,-9.222209325162518123e-01,0.000000000000000000e+00
1.193924832117584156e+00,9.871370355619946135e-01,1.000000000000000000e+00
3.995759244572514302e-01,-7.469662811524616641e-01,0.000000000000000000e+00
1.352228798708078328e+00,1.219323709943178180e+00,1.000000000000000000e+00
5.158298123715194805e-01,8.328556066661166879e-01,1.000000000000000000e+00
4.596431253631539926e-01,8.386082362004509960e-01,1.000000000000000000e+00
1.553490588179592180e+00,1.171097275833543172e+00,1.000000000000000000e+00
6.125969387444802905e-01,7.007195944981090552e-01,1.000000000000000000e+00
1.220892032210455724e+00,1.089219001452619962e+00,1.000000000000000000e+00
1.650332039805973983e+00,1.267785338228768488e+00,1.000000000000000000e+00
7.092769194801927801e-01,6.138869433093724348e-01,1.000000000000000000e+00
1.510637102102159179e-01,6.108419817907067007e-01,1.000000000000000000e+00
1.320642843655004395e-01,-6.809719244773548841e-01,0.000000000000000000e+00
1.779093821862938629e+00,9.738065492519525357e-01,1.000000000000000000e+00
1.665086341552713289e+00,1.513996809955241662e+00,1.000000000000000000e+00
1.134681714837496358e+00,-1.123389741450526058e+00,0.000000000000000000e+00
-3.201893186586528550e-01,-5.515817851024800156e-01,0.000000000000000000e+00
3.267208856536567563e-01,5.578479819481372282e-01,1.000000000000000000e+00
1.640497760046199627e+00,1.227167300040807429e+00,1.000000000000000000e+00
1.771777266469715340e+00,1.399725724833191798e+00,1.000000000000000000e+00
7.715142711859246383e-01,-8.255136466972281539e-01,0.000000000000000000e+00
5.920625302994633188e-01,-8.191497348701443082e-01,0.000000000000000000e+00
2.891525882743088971e-01,7.480567447909572953e-01,1.000000000000000000e+00
1.678876041495183991e+00,-1.274017883725878431e+00,0.000000000000000000e+00
4.497403514847514439e-01,-7.603615243042355365e-01,0.000000000000000000e+00
3.722013336308270803e-01,9.055402981419891084e-01,1.000000000000000000e+00
6.797690335181584276e-01,1.006394745934213297e+00,1.000000000000000000e+00
5.503741711238514522e-01,7.941699514867961440e-01,1.000000000000000000e+00
7.419624056379692245e-01,7.944849477166433527e-01,1.000000000000000000e+00
8.376347654216232952e-01,8.987379564523033659e-01,1.000000000000000000e+00
1.031054589969916391e+00,1.046354811219792236e+00,1.000000000000000000e+00
1.089496912162017273e+00,9.403264311682167920e-01,1.000000000000000000e+00
1.204221916114633473e+00,-1.070080758494043272e+00,0.000000000000000000e+00
1.711956568905560694e+00,1.341361143849107984e+00,1.000000000000000000e+00
1.010070433656767630e+00,8.596667306216957405e-01,1.000000000000000000e+00
1.292754551645964867e+00,1.091850733095432791e+00,1.000000000000000000e+00
1.617721097824688092e+00,-1.166713978746740876e+00,0.000000000000000000e+00
7.833915924122505370e-01,8.312193628824982028e-01,1.000000000000000000e+00
7.025523199389978046e-01,-8.932522772566665603e-01,0.000000000000000000e+00
1.904827532267313606e+00,-1.356494695014256902e+00,0.000000000000000000e+00
8.469138527897117630e-01,9.011894482757298874e-01,1.000000000000000000e+00
7.432125663646529379e-01,8.478886932836374735e-01,1.000000000000000000e+00
1.419770282719497345e+00,1.340231470133478986e+00,1.000000000000000000e+00
1.920454990760069869e+00,1.367093553591181898e+00,1.000000000000000000e+00
3.821144592838618959e-01,8.211238983169029115e-01,1.000000000000000000e+00
6.721270124563996085e-01,-7.991292249877191001e-01,0.000000000000000000e+00
2.301350725270510100e-01,-7.290943006263597148e-01,0.000000000000000000e+00
5.128707994311101359e-01,-7.632707054400778013e-01,0.000000000000000000e+00
1.325471751307669477e+00,1.089471955326198449e+00,1.000000000000000000e+00
2.050079231527486279e+00,-1.326570279056016322e+00,0.000000000000000000e+00
1.026997538481545291e+00,1.058447014803529429e+00,1.000000000000000000e+00
